"activity" "subject" "measurement" "mean"
"LAYING" 30 "freq.BodyAccJerk.mean.X" -0.685307771157441
"SITTING" 12 "freq.BodyAccJerk.mean.X" -0.51464202580597
"SITTING" 13 "freq.BodyAccJerk.mean.X" -0.66008217407156
"SITTING" 17 "freq.BodyAccJerk.mean.X" -0.675134742364062
"SITTING" 18 "freq.BodyAccJerk.mean.X" -0.989649728
"SITTING" 19 "freq.BodyAccJerk.mean.X" -0.593157169174611
"SITTING" 21 "freq.BodyAccJerk.mean.X" -0.71641413145049
"SITTING" 22 "freq.BodyAccJerk.mean.X" -0.680088110645454
"STANDING" 18 "freq.BodyAccJerk.mean.X" -0.728496455928144
"STANDING" 20 "freq.BodyAccJerk.mean.X" -0.674120731307722
"STANDING" 22 "freq.BodyAccJerk.mean.X" -0.482177496374797
"STANDING" 23 "freq.BodyAccJerk.mean.X" -0.617521836605645
"STANDING" 25 "freq.BodyAccJerk.mean.X" -0.804144642836186
"STANDING" 26 "freq.BodyAccJerk.mean.X" -0.699413168295663
"STANDING" 27 "freq.BodyAccJerk.mean.X" -0.991782158076923
"WALKING" 1 "freq.BodyAccJerk.mean.X" -0.547348892435764
"WALKING" 2 "freq.BodyAccJerk.mean.X" -0.561682049622185
"WALKING" 3 "freq.BodyAccJerk.mean.X" -0.645893496630499
"WALKING" 4 "freq.BodyAccJerk.mean.X" -0.717973724971649
"WALKING" 5 "freq.BodyAccJerk.mean.X" -0.604769869438742
"WALKING" 6 "freq.BodyAccJerk.mean.X" -0.677779817705085
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.mean.X" -0.436761689484615
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.mean.X" -0.659962097978441
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.mean.X" -0.547228392966803
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.mean.X" -0.643469519361585
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.mean.X" -0.744662041612022
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.mean.X" -0.993660824583333
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.mean.X" -0.548003358486179
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.mean.X" -0.2089562025
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.mean.X" -0.637521940243831
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.mean.X" -0.59163500910605
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.mean.X" -0.621377141312847
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.mean.X" -0.978120306166667
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.mean.X" -0.676672987166456
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.mean.X" -0.985349748734177
"LAYING" 20 "freq.BodyAccJerk.mean.Y" -0.466996133878205
"LAYING" 24 "freq.BodyAccJerk.mean.Y" -0.703641614506562
"LAYING" 27 "freq.BodyAccJerk.mean.Y" -0.618436710858725
"LAYING" 28 "freq.BodyAccJerk.mean.Y" -0.670718095926963
"LAYING" 29 "freq.BodyAccJerk.mean.Y" -0.641289075786337
"LAYING" 30 "freq.BodyAccJerk.mean.Y" -0.671673670524282
"SITTING" 12 "freq.BodyAccJerk.mean.Y" -0.471744804389552
"SITTING" 13 "freq.BodyAccJerk.mean.Y" -0.603340489937615
"SITTING" 17 "freq.BodyAccJerk.mean.Y" -0.65093749483125
"SITTING" 18 "freq.BodyAccJerk.mean.Y" -0.969070922
"SITTING" 19 "freq.BodyAccJerk.mean.Y" -0.596694943936944
"SITTING" 21 "freq.BodyAccJerk.mean.Y" -0.678615118728922
"SITTING" 22 "freq.BodyAccJerk.mean.Y" -0.65888895869697
"STANDING" 18 "freq.BodyAccJerk.mean.Y" -0.723907683083832
"STANDING" 20 "freq.BodyAccJerk.mean.Y" -0.629326860401515
"STANDING" 22 "freq.BodyAccJerk.mean.Y" -0.438179681174797
"STANDING" 23 "freq.BodyAccJerk.mean.Y" -0.628231338392742
"STANDING" 25 "freq.BodyAccJerk.mean.Y" -0.740570312249389
"STANDING" 26 "freq.BodyAccJerk.mean.Y" -0.696726473912755
"STANDING" 27 "freq.BodyAccJerk.mean.Y" -0.985147330128205
"WALKING" 1 "freq.BodyAccJerk.mean.Y" -0.507343617969859
"WALKING" 2 "freq.BodyAccJerk.mean.Y" -0.50890379901457
"WALKING" 3 "freq.BodyAccJerk.mean.Y" -0.582949919157742
"WALKING" 4 "freq.BodyAccJerk.mean.Y" -0.684648403917526
"WALKING" 5 "freq.BodyAccJerk.mean.Y" -0.550991969857417
"WALKING" 6 "freq.BodyAccJerk.mean.Y" -0.66059454675
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.mean.Y" -0.450402445118248
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.mean.Y" -0.677425008402742
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.mean.Y" -0.475602672016393
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.mean.Y" -0.609408057377744
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.mean.Y" -0.748627001551913
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.mean.Y" -0.9868704575
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.mean.Y" -0.470861077819187
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.mean.Y" -0.0871500384348315
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.mean.Y" -0.641687333850227
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.mean.Y" -0.495906215569395
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.mean.Y" -0.699766614569444
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.mean.Y" -0.9634427765
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.mean.Y" -0.632374688606013
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.mean.Y" -0.978897426202532
"LAYING" 20 "freq.BodyAccJerk.mean.Z" -0.730766642435897
"LAYING" 24 "freq.BodyAccJerk.mean.Z" -0.719655747391076
"LAYING" 27 "freq.BodyAccJerk.mean.Z" -0.711004343278523
"LAYING" 28 "freq.BodyAccJerk.mean.Z" -0.779061720358639
"LAYING" 29 "freq.BodyAccJerk.mean.Z" -0.768433928313954
"LAYING" 30 "freq.BodyAccJerk.mean.Z" -0.755432212793734
"SITTING" 12 "freq.BodyAccJerk.mean.Z" -0.799284140671642
"SITTING" 13 "freq.BodyAccJerk.mean.Z" -0.710831730361468
"SITTING" 17 "freq.BodyAccJerk.mean.Z" -0.7744940495625
"SITTING" 18 "freq.BodyAccJerk.mean.Z" -0.986778406666667
"SITTING" 19 "freq.BodyAccJerk.mean.Z" -0.680924493180556
"SITTING" 21 "freq.BodyAccJerk.mean.Z" -0.767351986555392
"SITTING" 22 "freq.BodyAccJerk.mean.Z" -0.795524533080808
"STANDING" 18 "freq.BodyAccJerk.mean.Z" -0.819222532994012
"STANDING" 20 "freq.BodyAccJerk.mean.Z" -0.734465775308081
"STANDING" 22 "freq.BodyAccJerk.mean.Z" -0.649840836666667
"STANDING" 23 "freq.BodyAccJerk.mean.Z" -0.578870810235484
"STANDING" 25 "freq.BodyAccJerk.mean.Z" -0.849504849486553
"STANDING" 26 "freq.BodyAccJerk.mean.Z" -0.76956529125
"STANDING" 27 "freq.BodyAccJerk.mean.Z" -0.988521791666667
"WALKING" 1 "freq.BodyAccJerk.mean.Z" -0.695305113832853
"WALKING" 2 "freq.BodyAccJerk.mean.Z" -0.715745330403973
"WALKING" 3 "freq.BodyAccJerk.mean.Z" -0.780101644193548
"WALKING" 4 "freq.BodyAccJerk.mean.Z" -0.845383895412371
"WALKING" 5 "freq.BodyAccJerk.mean.Z" -0.768762357980132
"WALKING" 6 "freq.BodyAccJerk.mean.Z" -0.859603672415254
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.mean.Z" -0.654781895967094
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.mean.Z" -0.758238879408602
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.mean.Z" -0.502642372690574
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.mean.Z" -0.805543465588415
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.mean.Z" -0.752302172079235
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.mean.Z" -0.989427028125
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.mean.Z" -0.793248930406504
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.mean.Z" -0.352981568269663
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.mean.Z" -0.642515716574286
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.mean.Z" -0.644285802406762
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.mean.Z" -0.702931927996528
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.mean.Z" -0.9826301395
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.mean.Z" -0.825559590221519
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.mean.Z" -0.97720619556962
"LAYING" 20 "freq.BodyAccJerk.std.X" -0.584111033739744
"LAYING" 24 "freq.BodyAccJerk.std.X" -0.751378154304462
"LAYING" 27 "freq.BodyAccJerk.std.X" -0.63962383364094
"LAYING" 28 "freq.BodyAccJerk.std.X" -0.704073382410995
"LAYING" 29 "freq.BodyAccJerk.std.X" -0.651564188964826
"LAYING" 30 "freq.BodyAccJerk.std.X" -0.701879208571802
"SITTING" 12 "freq.BodyAccJerk.std.X" -0.505745022388806
"SITTING" 13 "freq.BodyAccJerk.std.X" -0.649606227431844
"SITTING" 17 "freq.BodyAccJerk.std.X" -0.628899885682187
"SITTING" 18 "freq.BodyAccJerk.std.X" -0.990952901666667
"SITTING" 19 "freq.BodyAccJerk.std.X" -0.586910128980833
"SITTING" 21 "freq.BodyAccJerk.std.X" -0.709800728388235
"SITTING" 22 "freq.BodyAccJerk.std.X" -0.678917860634848
"STANDING" 18 "freq.BodyAccJerk.std.X" -0.720203372035928
"STANDING" 20 "freq.BodyAccJerk.std.X" -0.674575997207071
"STANDING" 22 "freq.BodyAccJerk.std.X" -0.479376250713415
"STANDING" 23 "freq.BodyAccJerk.std.X" -0.635054351475538
"STANDING" 25 "freq.BodyAccJerk.std.X" -0.807712525721271
"STANDING" 26 "freq.BodyAccJerk.std.X" -0.694314518927551
"STANDING" 27 "freq.BodyAccJerk.std.X" -0.992649861923077
"WALKING" 1 "freq.BodyAccJerk.std.X" -0.543979776127867
"WALKING" 2 "freq.BodyAccJerk.std.X" -0.595105612895033
"WALKING" 3 "freq.BodyAccJerk.std.X" -0.657844055881525
"WALKING" 4 "freq.BodyAccJerk.std.X" -0.710952957814433
"WALKING" 5 "freq.BodyAccJerk.std.X" -0.584013626983444
"WALKING" 6 "freq.BodyAccJerk.std.X" -0.686677797992797
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.std.X" -0.444119132470983
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.std.X" -0.67299670577957
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.std.X" -0.556172286909426
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.std.X" -0.637655155092835
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.std.X" -0.73477673661306
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.std.X" -0.994178642291667
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.std.X" -0.540002452644715
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.std.X" -0.207095971672
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.std.X" -0.626785744584416
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.std.X" -0.598546245236655
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.std.X" -0.572819893733993
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.std.X" -0.979612429166667
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.std.X" -0.672195644346519
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.std.X" -0.986653889746835
"LAYING" 20 "freq.BodyAccJerk.std.Y" -0.420402255935897
"LAYING" 24 "freq.BodyAccJerk.std.Y" -0.688280461860892
"LAYING" 27 "freq.BodyAccJerk.std.Y" -0.594512488954698
"LAYING" 28 "freq.BodyAccJerk.std.Y" -0.654855915271466
"LAYING" 29 "freq.BodyAccJerk.std.Y" -0.655526116655523
"LAYING" 30 "freq.BodyAccJerk.std.Y" -0.672622022924282
"SITTING" 12 "freq.BodyAccJerk.std.Y" -0.447339284527239
"SITTING" 13 "freq.BodyAccJerk.std.Y" -0.562129866937645
"SITTING" 17 "freq.BodyAccJerk.std.Y" -0.614345425693125
"SITTING" 18 "freq.BodyAccJerk.std.Y" -0.970764276333333
"SITTING" 19 "freq.BodyAccJerk.std.Y" -0.572596722878
"SITTING" 21 "freq.BodyAccJerk.std.Y" -0.674102360655147
"SITTING" 22 "freq.BodyAccJerk.std.Y" -0.663075714679899
"STANDING" 18 "freq.BodyAccJerk.std.Y" -0.718398453652695
"STANDING" 20 "freq.BodyAccJerk.std.Y" -0.609033040979596
"STANDING" 22 "freq.BodyAccJerk.std.Y" -0.436851876529854
"STANDING" 23 "freq.BodyAccJerk.std.Y" -0.636977610060753
"STANDING" 25 "freq.BodyAccJerk.std.Y" -0.721707668572127
"STANDING" 26 "freq.BodyAccJerk.std.Y" -0.6803580612
"STANDING" 27 "freq.BodyAccJerk.std.Y" -0.986093858717949
"WALKING" 1 "freq.BodyAccJerk.std.Y" -0.466251676533372
"WALKING" 2 "freq.BodyAccJerk.std.Y" -0.509147543673841
"WALKING" 3 "freq.BodyAccJerk.std.Y" -0.559851186088408
"WALKING" 4 "freq.BodyAccJerk.std.Y" -0.679116699128866
"WALKING" 5 "freq.BodyAccJerk.std.Y" -0.491500434303907
"WALKING" 6 "freq.BodyAccJerk.std.Y" -0.616329704501695
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.std.Y" -0.451626571504701
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.std.Y" -0.674141468072581
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.std.Y" -0.479636522397131
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.std.Y" -0.605854882622652
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.std.Y" -0.738434398105465
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.std.Y" -0.988578176875
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.std.Y" -0.459377588636585
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.std.Y" 0.0354678201573034
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.std.Y" -0.62853163071948
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.std.Y" -0.45636839585694
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.std.Y" -0.679065855003472
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.std.Y" -0.964387826
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.std.Y" -0.609444998247785
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.std.Y" -0.980582625189873
"LAYING" 20 "freq.BodyAccJerk.std.Z" -0.745732864166667
"LAYING" 24 "freq.BodyAccJerk.std.Z" -0.751628687821522
"LAYING" 27 "freq.BodyAccJerk.std.Z" -0.746736746744966
"LAYING" 28 "freq.BodyAccJerk.std.Z" -0.821715494424084
"LAYING" 29 "freq.BodyAccJerk.std.Z" -0.818292780813954
"LAYING" 30 "freq.BodyAccJerk.std.Z" -0.807184940939948
"SITTING" 12 "freq.BodyAccJerk.std.Z" -0.825620583955224
"SITTING" 13 "freq.BodyAccJerk.std.Z" -0.744823539571865
"SITTING" 17 "freq.BodyAccJerk.std.Z" -0.79753323615625
"SITTING" 18 "freq.BodyAccJerk.std.Z" -0.990011026
"SITTING" 19 "freq.BodyAccJerk.std.Z" -0.728521901498861
"SITTING" 21 "freq.BodyAccJerk.std.Z" -0.794922813673627
"SITTING" 22 "freq.BodyAccJerk.std.Z" -0.826747967929293
"STANDING" 18 "freq.BodyAccJerk.std.Z" -0.848506493113772
"STANDING" 20 "freq.BodyAccJerk.std.Z" -0.772151009146465
"STANDING" 22 "freq.BodyAccJerk.std.Z" -0.705406665853659
"STANDING" 23 "freq.BodyAccJerk.std.Z" -0.627540367652688
"STANDING" 25 "freq.BodyAccJerk.std.Z" -0.870541516210269
"STANDING" 26 "freq.BodyAccJerk.std.Z" -0.78604912494898
"STANDING" 27 "freq.BodyAccJerk.std.Z" -0.990493986666667
"WALKING" 1 "freq.BodyAccJerk.std.Z" -0.737861932680115
"WALKING" 2 "freq.BodyAccJerk.std.Z" -0.767087015496689
"WALKING" 3 "freq.BodyAccJerk.std.Z" -0.81080601659824
"WALKING" 4 "freq.BodyAccJerk.std.Z" -0.872348615876289
"WALKING" 5 "freq.BodyAccJerk.std.Z" -0.798835563807947
"WALKING" 6 "freq.BodyAccJerk.std.Z" -0.882511909533898
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.std.Z" -0.726013573974359
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.std.Z" -0.796308612258064
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.std.Z" -0.601003772988115
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.std.Z" -0.845111060762195
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.std.Z" -0.782089515344262
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.std.Z" -0.991258490416667
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.std.Z" -0.841927060081301
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.std.Z" -0.419621473955056
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.std.Z" -0.684856438953896
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.std.Z" -0.691480916950178
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.std.Z" -0.739139922708333
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.std.Z" -0.9864711005
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.std.Z" -0.858259630601266
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.std.Z" -0.982966496835443
"LAYING" 20 "freq.BodyAccJerk.meanFreq.X" -0.140843708823077
"LAYING" 24 "freq.BodyAccJerk.meanFreq.X" -0.0570423475325459
"LAYING" 27 "freq.BodyAccJerk.meanFreq.X" -0.0750278092104698
"LAYING" 28 "freq.BodyAccJerk.meanFreq.X" -0.034209736104712
"LAYING" 29 "freq.BodyAccJerk.meanFreq.X" 0.0107764076990698
"LAYING" 30 "freq.BodyAccJerk.meanFreq.X" -0.131649976206266
"SITTING" 12 "freq.BodyAccJerk.meanFreq.X" -0.105604273753731
"SITTING" 13 "freq.BodyAccJerk.meanFreq.X" -0.0241961823456881
"SITTING" 17 "freq.BodyAccJerk.meanFreq.X" -0.130540964169687
"SITTING" 18 "freq.BodyAccJerk.meanFreq.X" 0.147190851333333
"SITTING" 19 "freq.BodyAccJerk.meanFreq.X" 0.00263882956916667
"SITTING" 21 "freq.BodyAccJerk.meanFreq.X" 0.0168697571497059
"SITTING" 22 "freq.BodyAccJerk.meanFreq.X" 0.119210082873737
"STANDING" 18 "freq.BodyAccJerk.meanFreq.X" -0.0885695985083832
"STANDING" 20 "freq.BodyAccJerk.meanFreq.X" -0.0582666224645455
"STANDING" 22 "freq.BodyAccJerk.meanFreq.X" -0.0182142946280488
"STANDING" 23 "freq.BodyAccJerk.meanFreq.X" 0.0173580639424731
"STANDING" 25 "freq.BodyAccJerk.meanFreq.X" -0.110793009529829
"STANDING" 26 "freq.BodyAccJerk.meanFreq.X" -0.0238396622303571
"STANDING" 27 "freq.BodyAccJerk.meanFreq.X" 0.236213708785897
"WALKING" 1 "freq.BodyAccJerk.meanFreq.X" -0.0488005965884726
"WALKING" 2 "freq.BodyAccJerk.meanFreq.X" 0.0868000536209801
"WALKING" 3 "freq.BodyAccJerk.meanFreq.X" -0.0476941200470968
"WALKING" 4 "freq.BodyAccJerk.meanFreq.X" 0.0388340995747423
"WALKING" 5 "freq.BodyAccJerk.meanFreq.X" -0.10292084499106
"WALKING" 6 "freq.BodyAccJerk.meanFreq.X" -0.0295118597032627
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.meanFreq.X" -0.0856086178596154
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.meanFreq.X" -0.0041257197944086
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.meanFreq.X" -0.205089412670902
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.meanFreq.X" -0.0490273566650701
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.meanFreq.X" -0.0318889109278689
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.meanFreq.X" 0.25766061329375
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.meanFreq.X" -0.0626525261543089
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.meanFreq.X" -0.270896174822472
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.meanFreq.X" -0.11978430017462
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.meanFreq.X" 0.0212336768810676
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.meanFreq.X" -0.219176266215278
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.meanFreq.X" 0.18049724774
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.meanFreq.X" -0.0874254925382278
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.meanFreq.X" 0.0256392015189873
"LAYING" 20 "freq.BodyAccJerk.meanFreq.Y" -0.270189613514551
"LAYING" 24 "freq.BodyAccJerk.meanFreq.Y" -0.23113163252252
"LAYING" 27 "freq.BodyAccJerk.meanFreq.Y" -0.148034757114094
"LAYING" 28 "freq.BodyAccJerk.meanFreq.Y" -0.277563092237149
"LAYING" 29 "freq.BodyAccJerk.meanFreq.Y" -0.0815611305061628
"LAYING" 30 "freq.BodyAccJerk.meanFreq.Y" -0.294148321077076
"SITTING" 12 "freq.BodyAccJerk.meanFreq.Y" -0.232084104223881
"SITTING" 13 "freq.BodyAccJerk.meanFreq.Y" -0.238328546685321
"SITTING" 17 "freq.BodyAccJerk.meanFreq.Y" -0.199136237109531
"SITTING" 18 "freq.BodyAccJerk.meanFreq.Y" -0.195180123733333
"SITTING" 19 "freq.BodyAccJerk.meanFreq.Y" -0.160787596137611
"SITTING" 21 "freq.BodyAccJerk.meanFreq.Y" -0.161814485722304
"SITTING" 22 "freq.BodyAccJerk.meanFreq.Y" -0.165402424496465
"STANDING" 18 "freq.BodyAccJerk.meanFreq.Y" -0.213292981460988
"STANDING" 20 "freq.BodyAccJerk.meanFreq.Y" -0.31606973410101
"STANDING" 22 "freq.BodyAccJerk.meanFreq.Y" -0.19938838128374
"STANDING" 23 "freq.BodyAccJerk.meanFreq.Y" -0.124670179855
"STANDING" 25 "freq.BodyAccJerk.meanFreq.Y" -0.347751351072054
"STANDING" 26 "freq.BodyAccJerk.meanFreq.Y" -0.168914575347832
"STANDING" 27 "freq.BodyAccJerk.meanFreq.Y" 0.00676465025
"WALKING" 1 "freq.BodyAccJerk.meanFreq.Y" -0.21527915818415
"WALKING" 2 "freq.BodyAccJerk.meanFreq.Y" -0.139776595362185
"WALKING" 3 "freq.BodyAccJerk.meanFreq.Y" -0.236874240885924
"WALKING" 4 "freq.BodyAccJerk.meanFreq.Y" -0.174386827172165
"WALKING" 5 "freq.BodyAccJerk.meanFreq.Y" -0.27429092242043
"WALKING" 6 "freq.BodyAccJerk.meanFreq.Y" -0.269652390936441
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.meanFreq.Y" -0.181063512296154
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.meanFreq.Y" -0.184961636962903
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.meanFreq.Y" -0.363010957721311
"WALKING_DOWNSTAIRS" 15 "freq.BodyAccJerk.meanFreq.Y" -0.197408729697561
"WALKING_DOWNSTAIRS" 16 "freq.BodyAccJerk.meanFreq.Y" -0.194511969031749
"WALKING_DOWNSTAIRS" 17 "freq.BodyAccJerk.meanFreq.Y" 0.088375064625625
"WALKING_UPSTAIRS" 4 "freq.BodyAccJerk.meanFreq.Y" -0.190358689715447
"WALKING_UPSTAIRS" 6 "freq.BodyAccJerk.meanFreq.Y" -0.400274190841573
"WALKING_UPSTAIRS" 7 "freq.BodyAccJerk.meanFreq.Y" -0.239501714015909
"WALKING_UPSTAIRS" 8 "freq.BodyAccJerk.meanFreq.Y" -0.169061574411388
"WALKING_UPSTAIRS" 9 "freq.BodyAccJerk.meanFreq.Y" -0.296107744084757
"WALKING_UPSTAIRS" 10 "freq.BodyAccJerk.meanFreq.Y" -0.0236616142666667
"WALKING_UPSTAIRS" 11 "freq.BodyAccJerk.meanFreq.Y" -0.242572597206013
"WALKING_UPSTAIRS" 14 "freq.BodyAccJerk.meanFreq.Y" -0.127279921607595
"LAYING" 20 "freq.BodyAccJerk.meanFreq.Z" -0.171111060928654
"LAYING" 24 "freq.BodyAccJerk.meanFreq.Z" -0.13977119240315
"LAYING" 27 "freq.BodyAccJerk.meanFreq.Z" -0.108827197161409
"LAYING" 28 "freq.BodyAccJerk.meanFreq.Z" -0.126061027159817
"LAYING" 29 "freq.BodyAccJerk.meanFreq.Z" -0.00952646181569767
"LAYING" 30 "freq.BodyAccJerk.meanFreq.Z" -0.168604693962381
"SITTING" 12 "freq.BodyAccJerk.meanFreq.Z" -0.101473479845821
"SITTING" 13 "freq.BodyAccJerk.meanFreq.Z" -0.120605488176024
"SITTING" 17 "freq.BodyAccJerk.meanFreq.Z" -0.201957867699437
"SITTING" 18 "freq.BodyAccJerk.meanFreq.Z" -0.0223105555233333
"SITTING" 19 "freq.BodyAccJerk.meanFreq.Z" 0.00225579910068611
"SITTING" 21 "freq.BodyAccJerk.meanFreq.Z" -0.112817222676985
"SITTING" 22 "freq.BodyAccJerk.meanFreq.Z" -0.0253937444080808
"STANDING" 18 "freq.BodyAccJerk.meanFreq.Z" -0.132301055121856
"STANDING" 20 "freq.BodyAccJerk.meanFreq.Z" -0.175868678319848
"STANDING" 22 "freq.BodyAccJerk.meanFreq.Z" -0.0811784149772358
"STANDING" 23 "freq.BodyAccJerk.meanFreq.Z" -0.112528879362903
"STANDING" 25 "freq.BodyAccJerk.meanFreq.Z" -0.235707422494548
"STANDING" 26 "freq.BodyAccJerk.meanFreq.Z" -0.0850462848380867
"STANDING" 27 "freq.BodyAccJerk.meanFreq.Z" 0.0872136405679487
"WALKING" 1 "freq.BodyAccJerk.meanFreq.Z" -0.0964496376997118
"WALKING" 2 "freq.BodyAccJerk.meanFreq.Z" -0.0942651868218543
"WALKING" 3 "freq.BodyAccJerk.meanFreq.Z" -0.193657539305073
"WALKING" 4 "freq.BodyAccJerk.meanFreq.Z" -0.0764758920417526
"WALKING" 5 "freq.BodyAccJerk.meanFreq.Z" -0.163706246351656
"WALKING" 6 "freq.BodyAccJerk.meanFreq.Z" -0.113908219869915
"WALKING_DOWNSTAIRS" 10 "freq.BodyAccJerk.meanFreq.Z" -0.0208108510961538
"WALKING_DOWNSTAIRS" 12 "freq.BodyAccJerk.meanFreq.Z" -0.0947475274123656
"WALKING_DOWNSTAIRS" 14 "freq.BodyAccJerk.meanFreq.Z" -0.304637150325
